"size_date","size_ret"
"1 1970-05-13",-0.0218880696285182
"5 1970-05-14",-0.015194120089933
"3 1970-05-14",-0.0301105913345303
"4 1970-05-14",-0.0240717157926783
"2 1970-05-14",-0.0283928090602674
"1 1970-05-14",-0.0287779345792459
"5 1970-05-15",0.0162335604651976
"3 1970-05-15",0.0163675615959297
"4 1970-05-15",0.0151867028537416
"2 1970-05-15",0.0150519982772117
"1 1970-05-15",0.0167723774007276
"5 1970-05-18",0.00192757276745889
"3 1970-05-18",0.00209564594860874
"4 1970-05-18",0.000208232683849483
"2 1970-05-18",0.00762820147955052
"1 1970-05-18",0.00335982034423368
"5 1970-05-19",-0.0230403449168561
"3 1970-05-19",-0.0222273413362813
"4 1970-05-19",-0.020882439197637
"2 1970-05-19",-0.0192668116440636
"1 1970-05-19",-0.0134724193715181
"5 1970-05-20",-0.0259140511837636
"3 1970-05-20",-0.0336162115087138
"4 1970-05-20",-0.032430451296124
"2 1970-05-20",-0.0306809315836233
"1 1970-05-20",-0.0263343608641216
"5 1970-05-21",-0.0189093782981279
"3 1970-05-21",-0.0263666457084589
"4 1970-05-21",-0.0271672084460718
"2 1970-05-21",-0.0409020086971992
"1 1970-05-21",-0.0405020199710413
"5 1970-05-22",0.00219775866638515
"3 1970-05-22",-0.00744749667046245
"4 1970-05-22",-0.0076518062447448
"2 1970-05-22",-0.00749666860212243
"1 1970-05-22",-0.00600460867224642
"5 1970-05-25",-0.0307257758582086
"3 1970-05-25",-0.0503092137576447
"4 1970-05-25",-0.0480398054847396
"2 1970-05-25",-0.0576738016446517
"1 1970-05-25",-0.0493749427068043
"5 1970-05-26",-0.0109799691469569
"3 1970-05-26",-0.0167457632426776
"4 1970-05-26",-0.0141982606128384
"2 1970-05-26",-0.0202248831167009
"1 1970-05-26",-0.0307831861634178
"5 1970-05-27",0.0496658767778499
"3 1970-05-27",0.0752547306562024
"4 1970-05-27",0.071684693135768
"2 1970-05-27",0.0791089583213683
"1 1970-05-27",0.0668957789111249
"5 1970-05-28",0.0287589032925452
"3 1970-05-28",0.0475588647230865
"4 1970-05-28",0.03822314427
"2 1970-05-28",0.0518276917229539
"1 1970-05-28",0.0566833069375626
"5 1970-05-29",0.027340038812525
"3 1970-05-29",0.0286635802179095
"4 1970-05-29",0.0284855000471333
"2 1970-05-29",0.0347508812314469
"1 1970-05-29",0.0340577469156987
"5 1970-06-01",0.0282720692035805
"3 1970-06-01",0.0276263406214894
"4 1970-06-01",0.0282929158723707
"2 1970-06-01",0.0266784462971956
"1 1970-06-01",0.03151826202529
"5 1970-06-02",-0.00583689837774905
"3 1970-06-02",0.00709233145507321
"4 1970-06-02",0.00618145729768312
"2 1970-06-02",0.00794209784573064
"1 1970-06-02",0.0142016611663657
"5 1970-06-03",0.0136439398918852
"3 1970-06-03",0.0293650100563306
"4 1970-06-03",0.0188038184617746
"2 1970-06-03",0.0228050670115173
"1 1970-06-03",0.0278310972524331
"5 1970-06-04",-0.0164734084825314
"3 1970-06-04",-0.0124373951552893
"4 1970-06-04",-0.0211630130221465
"2 1970-06-04",-0.010972201238663
"1 1970-06-04",-0.00347105251119558
"5 1970-06-05",-0.0138829746492483
"3 1970-06-05",-0.0257549518701583
"4 1970-06-05",-0.0174922360920189
"2 1970-06-05",-0.0303108475495431
"1 1970-06-05",-0.0233077043938973
"5 1970-06-08",-0.000300173334084003
"3 1970-06-08",0.00173847103661752
"4 1970-06-08",0.0013172983646368
"2 1970-06-08",0.00148298132406662
"1 1970-06-08",-0.00369402991419655
"5 1970-06-09",0.00175974663187928
"3 1970-06-09",-0.000879038156418609
"4 1970-06-09",0.000445391488360253
"2 1970-06-09",-0.00208017899102346
"1 1970-06-09",-0.000685704850513285
"5 1970-06-10",-0.00792240262878972
"3 1970-06-10",-0.00742648684548102
"4 1970-06-10",-0.0120307787065662
"2 1970-06-10",-0.00792211981708278
"1 1970-06-10",-0.00983274511077089
"5 1970-06-11",-0.0150133491229031
"3 1970-06-11",-0.0159550250797816
"4 1970-06-11",-0.0185765551856374
"2 1970-06-11",-0.015633615825505
"1 1970-06-11",-0.01442332431103
"5 1970-06-12",-0.00364303405474773
"3 1970-06-12",-0.0120254673523501
"4 1970-06-12",-0.00562266332215764
"2 1970-06-12",-0.00687498345961859
"1 1970-06-12",-0.0123267317540942
"5 1970-06-15",0.00128358789813135
"3 1970-06-15",0.00225090786175643
"4 1970-06-15",0.00286037621729034
"2 1970-06-15",0.00143196422376377
"1 1970-06-15",0.000950093585915435
"5 1970-06-16",0.0276240696016605
"3 1970-06-16",0.0175936989286926
"4 1970-06-16",0.0190824174690912
"2 1970-06-16",0.0182023452695195
"1 1970-06-16",0.0119161391293963
"5 1970-06-17",-0.00496960379611992
"3 1970-06-17",-0.00432650703694003
"4 1970-06-17",-0.00261572314001125
"2 1970-06-17",-0.00374206376462766
