"size_date","size_ret"
"2 1970-04-16",-0.0177310798909029
"3 1970-04-16",-0.014251635609947
"4 1970-04-16",-0.0140076395749311
"1 1970-04-16",-0.0147971502432982
"5 1970-04-17",-0.00248410678644321
"2 1970-04-17",-0.0065451748282914
"3 1970-04-17",-0.00516919527925941
"4 1970-04-17",-0.00378664431455674
"1 1970-04-17",-0.0055027518557859
"5 1970-04-20",0.0023714024094393
"2 1970-04-20",0.00102921603830636
"3 1970-04-20",0.000323048677998741
"4 1970-04-20",0.00491923630787697
"1 1970-04-20",-0.00437865457642817
"5 1970-04-21",-0.00477842566538751
"2 1970-04-21",-0.00867116528849277
"3 1970-04-21",-0.00759914479477335
"4 1970-04-21",-0.00738836404519549
"1 1970-04-21",-0.00657584007144463
"5 1970-04-22",-0.0130927523602224
"2 1970-04-22",-0.0192920610993547
"3 1970-04-22",-0.023323593950373
"4 1970-04-22",-0.0176255225308403
"1 1970-04-22",-0.0207388681188604
"5 1970-04-23",-0.014422712368425
"2 1970-04-23",-0.0276060819970427
"3 1970-04-23",-0.0211667006604071
"4 1970-04-23",-0.022601931000412
"1 1970-04-23",-0.0264553610928611
"5 1970-04-24",-0.00315350731046724
"2 1970-04-24",-0.011933841972716
"3 1970-04-24",-0.00905040936781468
"4 1970-04-24",-0.00944051721372165
"1 1970-04-24",-0.0128496910811362
"5 1970-04-27",-0.0159444139913029
"2 1970-04-27",-0.0288286166833523
"3 1970-04-27",-0.0275041176202256
"4 1970-04-27",-0.022158713629014
"1 1970-04-27",-0.0316211737150779
"5 1970-04-28",-0.013846345442393
"2 1970-04-28",-0.0203037520935663
"3 1970-04-28",-0.0204775546451987
"4 1970-04-28",-0.013044144089917
"1 1970-04-28",-0.0242670862761367
"5 1970-04-29",0.0209860971815313
"2 1970-04-29",0.026339142075141
"3 1970-04-29",0.0244417554617824
"4 1970-04-29",0.0250708757683027
"1 1970-04-29",0.0181697045485389
"5 1970-04-30",-0.00317826195016252
"2 1970-04-30",-0.000146444593921558
"3 1970-04-30",0.00121658719370523
"4 1970-04-30",-0.0034518160812815
"1 1970-04-30",0.00842374776432892
"5 1970-05-01",-0.000491710649180799
"2 1970-05-01",-0.00213462821996979
"3 1970-05-01",-0.000802315228315377
"4 1970-05-01",-0.00133679982571425
"1 1970-05-01",0.000625309315368165
"5 1970-05-04",-0.0243480513421819
"2 1970-05-04",-0.0272404737732784
"3 1970-05-04",-0.0313914944214758
"4 1970-05-04",-0.0258979296099193
"1 1970-05-04",-0.0190446939250516
"5 1970-05-05",-0.00934223579029033
"2 1970-05-05",-0.0155208984455477
"3 1970-05-05",-0.0171624607722567
"4 1970-05-05",-0.0146858023662445
"1 1970-05-05",-0.0183700489250794
"5 1970-05-06",0.0117853803329311
"2 1970-05-06",0.0192110561239564
"3 1970-05-06",0.0184675282202403
"4 1970-05-06",0.0130564977738968
"1 1970-05-06",0.0189788326629634
"5 1970-05-07",0.00638096522039408
"2 1970-05-07",0.0118853353647231
"3 1970-05-07",0.0087148665558619
"4 1970-05-07",0.00783515773663451
"1 1970-05-07",0.0100256251257087
"5 1970-05-08",-0.00476891289915186
"2 1970-05-08",-0.00188093729787692
"3 1970-05-08",-0.00615339062873716
"4 1970-05-08",-0.00549014887538151
"1 1970-05-08",-0.00241179666028627
"5 1970-05-11",-0.0101438610481312
"2 1970-05-11",-0.0089582562141427
"3 1970-05-11",-0.0111533502145542
"4 1970-05-11",-0.0121336382653809
"1 1970-05-11",-0.0068081870710997
"5 1970-05-12",-0.00838849328533114
"2 1970-05-12",-0.00940271137759272
"3 1970-05-12",-0.0117906851928319
"4 1970-05-12",-0.00931874742960922
"1 1970-05-12",-0.0102996810318003
"5 1970-05-13",-0.0162895192602767
"2 1970-05-13",-0.0205448826939464
"3 1970-05-13",-0.0218898081128031
"4 1970-05-13",-0.0200386063767189
"1 1970-05-13",-0.0177496746594038
"5 1970-05-14",-0.0130552190836693
"2 1970-05-14",-0.0244209195957744
"3 1970-05-14",-0.0250165213353078
"4 1970-05-14",-0.0205780630855136
"1 1970-05-14",-0.0281290197862662
"5 1970-05-15",0.020011462773762
"2 1970-05-15",0.0144366196478625
"3 1970-05-15",0.0175550787558318
"4 1970-05-15",0.0173236576609407
"1 1970-05-15",0.0140375353422661
"5 1970-05-18",0.00132778236845289
"2 1970-05-18",0.00438280371388213
"3 1970-05-18",0.00267937516744164
"4 1970-05-18",0.00249995603281638
"1 1970-05-18",0.0062769535289492
"5 1970-05-19",-0.0195298479606173
"2 1970-05-19",-0.0196962759725139
"3 1970-05-19",-0.0179854655998731
"4 1970-05-19",-0.0208196228885275
"1 1970-05-19",-0.0134396834578315
"5 1970-05-20",-0.0251722996749593
"2 1970-05-20",-0.0358635900653095
"3 1970-05-20",-0.0311138353012819
"4 1970-05-20",-0.0269213519729263
"1 1970-05-20",-0.0271470476352759
"5 1970-05-21",-0.0179611629317099
"2 1970-05-21",-0.0314009984058433
"3 1970-05-21",-0.0251134853027519
"4 1970-05-21",-0.0221025398014201
"1 1970-05-21",-0.0387666047487867
"5 1970-05-22",0.00135367448173889
"2 1970-05-22",-0.00843669989293416
"3 1970-05-22",-0.00605183516361349
"4 1970-05-22",-0.00840719352437595
"1 1970-05-22",-0.00709477307303273
"5 1970-05-25",-0.0285100975218861
"2 1970-05-25",-0.0484825911319197
"3 1970-05-25",-0.0438943530538339
"4 1970-05-25",-0.0423423815026753
"1 1970-05-25",-0.0467689436215864
"5 1970-05-26",-0.0119290764602971
"2 1970-05-26",-0.0203366486998433
"3 1970-05-26",-0.0182076845367359
"4 1970-05-26",-0.0140159301858624
"1 1970-05-26",-0.0294702720804583
"5 1970-05-27",0.0522751687914494
"2 1970-05-27",0.0777417271263324
"3 1970-05-27",0.0742128868199715
"4 1970-05-27",0.0604939677195304
"1 1970-05-27",0.0719826395869748
"5 1970-05-28",0.0258916829060858
"2 1970-05-28",0.0476517719021952
"3 1970-05-28",0.0384176735836862
"4 1970-05-28",0.0311333672136316
"1 1970-05-28",0.0557467189624029
"5 1970-05-29",0.0277714484874554
"2 1970-05-29",0.0355718504214267
"3 1970-05-29",0.0317321200084222
"4 1970-05-29",0.0254388913235199
"1 1970-05-29",0.0360054768211893
"5 1970-06-01",0.0184567518079032
"2 1970-06-01",0.0332456594942624
"3 1970-06-01",0.0273439555093834
"4 1970-06-01",0.0258057725163219
"1 1970-06-01",0.028986428828415
"5 1970-06-02",0.000212289176933015
"2 1970-06-02",0.0101851046206927
"3 1970-06-02",0.0122442845607542
"4 1970-06-02",0.00514162629256519
"1 1970-06-02",0.012701030806567
"5 1970-06-03",0.0104425484735824
"2 1970-06-03",0.0307405044511669
"3 1970-06-03",0.0215880406089151
"4 1970-06-03",0.0182862291348825
"1 1970-06-03",0.0310457160779966
"5 1970-06-04",-0.0138696343367569
"2 1970-06-04",-0.0149437649701014
"3 1970-06-04",-0.0223877031636226
"4 1970-06-04",-0.0160794520092099
"1 1970-06-04",-0.00608278898575535
"5 1970-06-05",-0.0155963067568204
"2 1970-06-05",-0.0270003347684891
"3 1970-06-05",-0.0204921034236026
"4 1970-06-05",-0.0171808962957958
"1 1970-06-05",-0.027617553285446
"5 1970-06-08",0.00165310046007096
"2 1970-06-08",0.00498339947585619
"3 1970-06-08",0.00427268653192066
"4 1970-06-08",0.000155180447712997
"1 1970-06-08",-0.00166310669645645
"5 1970-06-09",0.000561237947978514
"2 1970-06-09",-0.00032392105661968
"3 1970-06-09",0.000816477020699327
"4 1970-06-09",-0.000413475252443516
"1 1970-06-09",-0.00097054517516234
"5 1970-06-10",-0.00951108516683098
"2 1970-06-10",-0.00826698772513352
"3 1970-06-10",-0.0102094349426598
"4 1970-06-10",-0.00817587652986044
"1 1970-06-10",-0.00817065036918924
"5 1970-06-11",-0.0130360581910754
"2 1970-06-11",-0.0173358827364142
"3 1970-06-11",-0.0167295864757146
"4 1970-06-11",-0.0160690277569478
"1 1970-06-11",-0.0132021742334008
"5 1970-06-12",-0.00304004566087207
"2 1970-06-12",-0.00968654128607999
"3 1970-06-12",-0.00623160222652334
"4 1970-06-12",-0.00544878929771705
"1 1970-06-12",-0.0072574375273538
"5 1970-06-15",0.00278918550410627
"2 1970-06-15",0.00144139880511782
"3 1970-06-15",0.00306384196019009
"4 1970-06-15",0.00610417586083813
"1 1970-06-15",0.00166693067469811
"5 1970-06-16",0.0240621644092334
"2 1970-06-16",0.0191053205150589
"3 1970-06-16",0.0223489568195243
"4 1970-06-16",0.0208617939947338
"1 1970-06-16",0.0177335127180609
"5 1970-06-17",-0.00185590890934476
"2 1970-06-17",-0.00425309871805916
"3 1970-06-17",-0.00312445503613638
"4 1970-06-17",-0.00118500258897434
"1 1970-06-17",-0.00256286532077757
"5 1970-06-18",0.00747644192919074
"2 1970-06-18",-0.000309956937844603
"3 1970-06-18",-0.000707485193207064
"4 1970-06-18",0.00357904680388717
"1 1970-06-18",-0.0034710072551832
"5 1970-06-19",0.00764667116092099
"2 1970-06-19",0.00752939814255801
"3 1970-06-19",0.00516870499856461
"4 1970-06-19",0.00715628499018939
"1 1970-06-19",0.00512960757866176
"5 1970-06-22",-0.00544773719720356
"2 1970-06-22",-0.0121746045182581
"3 1970-06-22",-0.00969441738072089
"4 1970-06-22",-0.00631918598871129
"1 1970-06-22",-0.0109393633897385
"5 1970-06-23",-0.0242912599332872
"2 1970-06-23",-0.023021374185209
"3 1970-06-23",-0.0256378517269789
"4 1970-06-23",-0.0231673022060368
"1 1970-06-23",-0.0194970758981856
"5 1970-06-24",-0.00968040338500171
"2 1970-06-24",-0.0202784887126936
"3 1970-06-24",-0.0200565731175985
"4 1970-06-24",-0.0156077148375964
"1 1970-06-24",-0.0190310823584148
"5 1970-06-25",0.000503640923602261
"2 1970-06-25",-0.00522994888388432
"3 1970-06-25",-0.00565552204864881
"4 1970-06-25",-0.00176984628310661
"1 1970-06-25",-0.0072946682617881
"5 1970-06-26",-0.00712342693310463
"2 1970-06-26",-0.0137323983545388
"3 1970-06-26",-0.00865165452090578
"4 1970-06-26",-0.00640934668215763
"1 1970-06-26",-0.00966234205642966
"5 1970-06-29",-0.00740416833462473
"2 1970-06-29",-0.0113247168007908
"3 1970-06-29",-0.0110824514910393
"4 1970-06-29",-0.0106084571233347
"1 1970-06-29",-0.00855142342808671
"5 1970-06-30",-0.00180880236184414
"2 1970-06-30",-0.0073829237769009
"3 1970-06-30",-0.00571013297292921
"4 1970-06-30",-0.00464018328730632
"1 1970-06-30",-0.00891487782851919
